StatisticalArea2Code,StatisticalArea2Name,PhysicalAddressStreet,MarketSegment,ICPs,GenerationCapacityKilowattsAvg,GenerationCapacityKilowattsSum
102300,Okaihau,STATE HIGHWAY 1,Res,8,3.9,31.0
102300,Okaihau,WAIARE ROAD,Res,13,5.4,69.8
102300,Okaihau,WIROA ROAD,Res,4,6.0,24.0
102400,Rangitane-Purerua,BUSH POINT ROAD,Res,3 or less,9.1,
102400,Rangitane-Purerua,CAVALLI VIEW ROAD,Res,3 or less,5.0,
102400,Rangitane-Purerua,DOVES BAY ROAD,Res,8,6.7,53.4
102400,Rangitane-Purerua,HANSEN ROAD,Res,3 or less,5.0,
102400,Rangitane-Purerua,KOTUKU ROAD,Res,3 or less,3.8,
102400,Rangitane-Purerua,KURAPARI ROAD,Res,3 or less,10.0,
102400,Rangitane-Purerua,MCKENZIE ROAD,Res,3 or less,10.0,
102400,Rangitane-Purerua,OIHI ROAD,Res,3 or less,11.0,
102400,Rangitane-Purerua,OPITO BAY ROAD,Res,12,8.8,105.0
102400,Rangitane-Purerua,OTAHA ROAD,Res,4,3.4,13.5
102400,Rangitane-Purerua,POUNAMU PLACE,Res,3 or less,4.8,
102400,Rangitane-Purerua,PURERUA ROAD,Res,3 or less,6.8,
102400,Rangitane-Purerua,RANGIHOUA ROAD,Res,3 or less,6.8,
102400,Rangitane-Purerua,RANGITANE LOOP ROAD,Res,9,5.7,51.0
102400,Rangitane-Purerua,RANGITANE ROAD,Res,8,6.9,55.0
102400,Rangitane-Purerua,REDCLIFFS ROAD,Res,6,6.7,40.0
102400,Rangitane-Purerua,ROWSELL LANE,Res,4,6.8,27.2
102400,Rangitane-Purerua,ST ANTHONYS WAY,Res,3 or less,5.0,
102400,Rangitane-Purerua,TAKOU BAY ROAD,Res,5,4.6,23.2
102400,Rangitane-Purerua,TARONUI ROAD,Res,5,6.2,31.2
102400,Rangitane-Purerua,TE KOWHAI POINT ROAD,Res,3 or less,5.3,
102400,Rangitane-Purerua,TE RA ROAD,Res,4,4.3,17.2
102400,Rangitane-Purerua,TE TII ROAD EXTENSION,Res,3 or less,6.0,
102400,Rangitane-Purerua,WAIRANGI ROAD,Res,3 or less,5.0,
102400,Rangitane-Purerua,YACHT DRIVE,Res,3 or less,10.0,
102500,Waipapa,GREENFIELDS WAY,Res,3 or less,5.0,
102500,Waipapa,HARMONY LANE,Res,3 or less,4.0,
102500,Waipapa,IRONBARK ROAD,Res,4,6.5,26.0
102500,Waipapa,KOROPEWA ROAD,Res,6,7.0,42.0
102500,Waipapa,MAWSON AVENUE,Res,5,4.7,23.7
102500,Waipapa,PATHWAYS DRIVE,Res,5,6.2,30.8
102500,Waipapa,PUNGAERE ROAD,Res,5,7.5,37.7
102500,Waipapa,RIVERSTREAM DRIVE,Res,7,6.1,42.6
102500,Waipapa,STATE HIGHWAY 10,Res,3 or less,4.1,
102500,Waipapa,THE LAKES DRIVE,Res,4,7.5,30.0
102500,Waipapa,WAIPAPA ROAD,Res,10,6.4,64.2
102500,Waipapa,WAITOTARA DRIVE,Res,4,6.3,25.2
102600,Puketotara,AMURI ROAD,Res,3 or less,6.4,
102600,Puketotara,ARTHUR TAYLOR PLACE,Res,3 or less,6.0,
102600,Puketotara,BILLS LANE,Res,3 or less,3.1,
102600,Puketotara,BLUE GUM LANE,Res,4,3.4,13.8
102600,Puketotara,COTTLE HILL DRIVE,Res,3 or less,4.4,
102600,Puketotara,MANAKO PLACE,Res,4,7.0,28.1
102600,Puketotara,MANGAKARETU ROAD,Res,3 or less,3.8,
102600,Puketotara,MONTROSE ROAD,Res,3 or less,5.0,
102600,Puketotara,POPLAR LANE,Res,3 or less,6.4,
102600,Puketotara,PUKETOTARA ROAD,Res,15,4.6,69.6
102600,Puketotara,SPRINGBANK ROAD,Res,3 or less,6.7,
102600,Puketotara,STATE HIGHWAY 10,Res,12,5.3,63.6
102600,Puketotara,TYREE ROAD,Res,3 or less,5.3,
102600,Puketotara,VALENCIA LANE,Res,10,5.4,53.8
102600,Puketotara,WAIMATE NORTH ROAD,Res,12,5.6,66.6
102600,Puketotara,WAIMATE ROAD,Res,4,4.5,18.0
102600,Puketotara,WAINGARO LANE,Res,3 or less,2.9,
102600,Puketotara,WIROA ROAD,Res,14,6.6,92.1
102700,Waima Forest,GUTHRIE ROAD,Res,3 or less,2.7,
102700,Waima Forest,MANGATAWA ROAD,Res,3 or less,3.1,
102700,Waima Forest,MISSION OAK ROAD,Res,3 or less,10.0,
102700,Waima Forest,NINIHI ROAD,Res,3 or less,5.9,
102700,Waima Forest,OTAUA ROAD,Res,4,5.8,23.0
102700,Waima Forest,PERAS ROAD,Res,3 or less,5.0,
102700,Waima Forest,PUNAKITERE ROAD,Res,3 or less,4.2,
102700,Waima Forest,RENWICK ROAD,Res,3 or less,5.0,
102700,Waima Forest,STATE HIGHWAY 12,Res,8,4.2,33.9
102700,Waima Forest,WAIMA VALLEY ROAD,Res,3 or less,2.0,
102700,Waima Forest,WHAREPUNGA ROAD,Res,3 or less,5.0,
102800,Riverview,AMBER LANE,Res,3 or less,5.0,
102800,Riverview,AMSHARLO DRIVE,Res,3 or less,6.0,
102800,Riverview,AO MARAMA PLACE,Res,5,5.9,29.5
102800,Riverview,ASCOT DOWNS LANE,Res,3 or less,6.1,
102800,Riverview,ASTRID DRIVE,Res,3 or less,5.0,
102800,Riverview,AWHITU ROAD,Res,4,4.8,19.0
102800,Riverview,BLUE MARLIN DRIVE,Res,4,4.5,17.9
102800,Riverview,BLUE PENGUIN DRIVE,Res,6,6.5,39.3
102800,Riverview,COCHRANE DRIVE,Res,3 or less,5.6,
102800,Riverview,COTTLE WAY,Res,3 or less,7.3,
102800,Riverview,EDKINS ROAD,Res,11,4.5,49.6
102800,Riverview,JAMES KEMP PLACE,Res,3 or less,5.0,
102800,Riverview,KARAKA DRIVE,Res,8,4.5,36.0
102800,Riverview,KEMP ROAD,Res,13,5.0,65.6
102800,Riverview,KENDALL ROAD,Res,8,5.3,42.5
102800,Riverview,KINGFISHER DRIVE,Res,4,10.1,40.4
102800,Riverview,LANDING ROAD,Res,13,5.5,71.4
102800,Riverview,LENSVELT LANE,Res,4,5.3,21.2
102800,Riverview,MATAU PLACE,Res,3 or less,12.5,
102800,Riverview,MILLERS LANE,Res,3 or less,5.0,
102800,Riverview,MISSION ROAD,Res,9,5.5,49.7
102800,Riverview,NEWTON WATTS DRIVE,Res,3 or less,2.5,
102800,Riverview,PALM DRIVE,Res,3 or less,10.5,
102800,Riverview,PARETU DRIVE,Res,3 or less,2.9,
102800,Riverview,RAINBOW FALLS ROAD,Res,23,5.9,135.6
102800,Riverview,RIVERVIEW ROAD,Res,10,6.6,65.7
102800,Riverview,SELWYN PLACE,Res,3 or less,5.0,
102800,Riverview,SILKWOOD LANE,Res,4,4.6,18.5
102800,Riverview,SKUDDERS BEACH ROAD,Res,6,4.5,27.0
102800,Riverview,TAREHA PLACE,Res,3 or less,6.5,
102800,Riverview,WAIPAPA LANDING PLACE,Res,3 or less,6.7,
102800,Riverview,WAIPAPA ROAD,Res,5,6.2,31.1
102800,Riverview,WATSON LANE,Res,3 or less,5.5,
102900,Waipoua Forest,AKIHA STREET,Res,3 or less,3.8,
102900,Waipoua Forest,FAIRLIE CRESCENT,Res,5,5.4,26.9
102900,Waipoua Forest,HOKIANGA HARBOUR DRIVE,Res,3 or less,5.0,
102900,Waipoua Forest,KOKOHU ROAD,Res,3 or less,6.0,
102900,Waipoua Forest,KOKOHUIA ROAD,Res,3 or less,2.8,
102900,Waipoua Forest,MIRO AVENUE,Res,3 or less,6.0,
102900,Waipoua Forest,MIRO PLACE,Res,3 or less,2.7,
102900,Waipoua Forest,NEWTON ROAD,Res,3 or less,3.8,
102900,Waipoua Forest,OPONONI HEIGHTS DRIVE,Res,3 or less,2.7,
102900,Waipoua Forest,PINEHILL ROAD,Res,3 or less,10.0,
102900,Waipoua Forest,PIONEER WALK,Res,3 or less,2.5,
102900,Waipoua Forest,POKAS ROAD,Res,3 or less,3.4,
102900,Waipoua Forest,SIGNAL STATION ROAD,Res,3 or less,6.0,
102900,Waipoua Forest,STATE HIGHWAY 12,Res,11,4.7,52.0
102900,Waipoua Forest,TAITA ROAD,Res,3 or less,5.0,
102900,Waipoua Forest,TAUMATAWIWI STREET,Res,6,4.6,27.8
102900,Waipoua Forest,WAIANGA PLACE,Res,4,4.0,16.0
102900,Waipoua Forest,WAIHUKA ROAD,Res,3 or less,8.0,
102900,Waipoua Forest,WAIOTEMARAMA GORGE ROAD,Res,3 or less,5.2,
102900,Waipoua Forest,WEKAWEKA ROAD,Res,3 or less,4.8,
103000,Kerikeri Central,ALDERTON DRIVE,Res,5,5.6,27.9
103000,Kerikeri Central,AMOKURA DRIVE,Res,3 or less,7.3,
103000,Kerikeri Central,BARRETT PLACE,Res,3 or less,6.0,
103000,Kerikeri Central,BASKA VODA DRIVE,Res,4,5.3,21.3
103000,Kerikeri Central,BUTLER ROAD,Res,3 or less,5.0,
103000,Kerikeri Central,COBHAM COURT,Res,3 or less,4.2,
103000,Kerikeri Central,FAIRWAY DRIVE,Res,4,4.3,17.0
103000,Kerikeri Central,HAWKINGS CRESCENT,Res,3 or less,3.5,
103000,Kerikeri Central,HONE HEKE ROAD,Res,11,6.0,65.8
103000,Kerikeri Central,JACARANDA PLACE,Res,4,4.3,17.3
103000,Kerikeri Central,KERIKERI GROVE,Res,3 or less,5.0,
103000,Kerikeri Central,KERIKERI ROAD,Res,4,4.0,16.1
103000,Kerikeri Central,KILOUNTAIN PLACE,Res,3 or less,1.5,
103000,Kerikeri Central,KOROMIKO LANE,Res,3 or less,3.0,
103000,Kerikeri Central,LANARK ROAD,Res,3 or less,3.1,
103000,Kerikeri Central,MAHOE TERRACE,Res,3 or less,3.0,
103000,Kerikeri Central,MATIPO LANE,Res,3 or less,3.0,
103000,Kerikeri Central,OAKRIDGE DRIVE,Res,3 or less,4.0,
103000,Kerikeri Central,PEACOCK GARDEN DRIVE,Res,3 or less,4.0,
103000,Kerikeri Central,POMPALLIER PLACE,Res,3 or less,5.0,
103000,Kerikeri Central,RANUI AVENUE,Res,6,4.0,24.1
103000,Kerikeri Central,SEDDON WAY,Res,3 or less,2.3,
103000,Kerikeri Central,THE RIDGE,Res,6,3.7,22.5
103000,Kerikeri Central,VILLAGE CLOSE,Res,3 or less,6.0,
103000,Kerikeri Central,WENTWORTH TERRACE,Res,3 or less,6.0,
103000,Kerikeri Central,WOODLEY PLACE,Res,3 or less,3.0,
103100,Kerikeri South,ACCESS HEIGHTS,Res,3 or less,9.0,
103100,Kerikeri South,ACCESS ROAD,Res,10,5.2,52.0
103100,Kerikeri South,ARA LANE,Res,3 or less,5.0,
103100,Kerikeri South,BLACKS ROAD,Res,5,5.5,27.4
103100,Kerikeri South,BULLS ROAD,Res,3 or less,3.6,
103100,Kerikeri South,COBHAM ROAD,Res,5,3.2,15.8
103100,Kerikeri South,CRACKERJACK CRESCENT,Res,3 or less,5.0,
103100,Kerikeri South,DARWIN ROAD,Res,9,5.6,50.7
103100,Kerikeri South,FIELD VIEW,Res,3 or less,10.0,
103100,Kerikeri South,FULLER TERRACE,Res,3 or less,5.0,
103100,Kerikeri South,GREENWAY DRIVE,Res,4,4.5,17.8
103100,Kerikeri South,HALL ROAD,Res,5,5.8,29.2
103100,Kerikeri South,HERON HILL,Res,3 or less,6.0,
103100,Kerikeri South,HIGHLAND WAY,Res,3 or less,6.0,
103100,Kerikeri South,HOULTS WAY,Res,3 or less,5.3,
103100,Kerikeri South,KERIDALE LANE,Res,8,5.1,40.4
103100,Kerikeri South,KERIKERI INLET ROAD,Res,26,4.9,128.1
103100,Kerikeri South,KERIKERI ROAD,Res,13,6.5,84.2
103100,Kerikeri South,KOTARE HEIGHTS,Res,5,5.5,27.4
103100,Kerikeri South,MARAENUI DRIVE,Res,3 or less,5.7,
103100,Kerikeri South,MARTHA CLARKE LANE,Res,3 or less,5.0,
103100,Kerikeri South,OKURA DRIVE,Res,3 or less,5.3,
103100,Kerikeri South,ORCHARD PLACE,Res,3 or less,5.0,
103100,Kerikeri South,PA ROAD,Res,5,5.4,27.0
103100,Kerikeri South,PEIHANA RISE,Res,3 or less,6.0,
103100,Kerikeri South,PICKMERE LANE,Res,5,4.7,23.3
103100,Kerikeri South,RANUI AVENUE,Res,3 or less,7.0,
103100,Kerikeri South,RARERE TERRACE,Res,12,6.8,81.7
103100,Kerikeri South,REINGA ROAD,Res,10,4.6,45.6
103100,Kerikeri South,RIDDELL ROAD,Res,14,4.5,62.8
103100,Kerikeri South,RIVERBANK DRIVE,Res,3 or less,6.3,
103100,Kerikeri South,RIVERCREST WAY,Res,3 or less,5.0,
103100,Kerikeri South,RIVERSTONE LANE,Res,3 or less,2.5,
103100,Kerikeri South,ROSIE LANE,Res,3 or less,5.0,
103100,Kerikeri South,RURU LANE,Res,3 or less,3.0,
103100,Kerikeri South,SARAWAK DRIVE,Res,3 or less,4.1,
103100,Kerikeri South,SHEPHERD ROAD,Res,7,5.1,35.8
103100,Kerikeri South,STONEY BROOK LANE,Res,3 or less,4.8,
103100,Kerikeri South,TE WAIRERE CRESCENT,Res,3 or less,6.9,
103100,Kerikeri South,URUTAWA DRIVE,Res,5,4.1,20.6
103200,Ohaeawai-Waimate North,BULLMAN ROAD,Res,3 or less,2.0,
103200,Ohaeawai-Waimate North,COURTHOUSE LANE,Res,3 or less,5.5,
103200,Ohaeawai-Waimate North,HARIRU ROAD,Res,3 or less,7.5,
103200,Ohaeawai-Waimate North,REMUERA SETTLEMENT ROAD,Res,3 or less,6.3,
103200,Ohaeawai-Waimate North,SHOWGROUND ROAD,Res,12,4.5,53.7
103200,Ohaeawai-Waimate North,STATE HIGHWAY 1,Res,11,5.3,58.7
103200,Ohaeawai-Waimate North,STATE HIGHWAY 12,Res,3 or less,1.8,
103200,Ohaeawai-Waimate North,TE AHU AHU ROAD,Res,4,4.3,17.2
103200,Ohaeawai-Waimate North,WAIKUKU ROAD,Res,4,6.1,24.2
103200,Ohaeawai-Waimate North,WAIMATE NORTH ROAD,Res,3 or less,6.0,
103200,Ohaeawai-Waimate North,WAITAHEKE ROAD,Res,3 or less,5.5,
103200,Ohaeawai-Waimate North,WEHIRUA ROAD,Res,3 or less,8.0,
103200,Ohaeawai-Waimate North,WHAKATAHA ROAD,Res,3 or less,8.0,
103200,Ohaeawai-Waimate North,WIROA ROAD,Res,3 or less,4.4,
103300,Puketona-Waitangi,DAVIS STRONGMAN PLACE,Res,5,5.2,26.1
103300,Puketona-Waitangi,EDMONDS ROAD,Res,8,5.5,43.7
103300,Puketona-Waitangi,FURNESS ROAD,Res,3 or less,5.0,
103300,Puketona-Waitangi,HARURU FALLS ROAD,Res,3 or less,8.0,
103300,Puketona-Waitangi,HAUPARUA LANE,Res,3 or less,8.5,
103300,Puketona-Waitangi,JAMIESON ESPLANADE,Res,3 or less,6.0,
103300,Puketona-Waitangi,KAIPATIKI ROAD,Res,3 or less,2.6,
103300,Puketona-Waitangi,KERIKERI INLET ROAD,Res,9,6.6,59.6
103300,Puketona-Waitangi,LILY POND LANE,Res,3 or less,2.6,
103300,Puketona-Waitangi,OKOKAKO ROAD,Res,3 or less,5.0,
103300,Puketona-Waitangi,OROMAHOE ROAD,Res,3 or less,5.1,
103300,Puketona-Waitangi,PUKETONA ROAD,Res,17,5.5,93.9
103300,Puketona-Waitangi,PUKETUTU ROAD,Res,3 or less,4.5,
103300,Puketona-Waitangi,RETREAT ROAD,Res,3 or less,5.0,
103300,Puketona-Waitangi,STATE HIGHWAY 10,Res,7,4.9,34.3
103300,Puketona-Waitangi,TE AHU AHU ROAD,Res,3 or less,6.0,
103300,Puketona-Waitangi,TUI GLEN ROAD,Res,3 or less,11.0,
103300,Puketona-Waitangi,WAIKARAMU ROAD,Res,3 or less,6.0,
103300,Puketona-Waitangi,WAIMATE NORTH ROAD,Res,3 or less,4.0,
103300,Puketona-Waitangi,WAIMATE ROAD,Res,3 or less,3.0,
103300,Puketona-Waitangi,WAKELIN ROAD,Res,3 or less,5.1,
103300,Puketona-Waitangi,WHARAU ROAD,Res,6,6.5,39.0
103400,Ngapuhi,BROWNS ROAD,Res,3 or less,3.6,
103400,Ngapuhi,CUMBER  ROAD,Res,3 or less,6.6,
103400,Ngapuhi,KOHEWHATA PLACE,Res,3 or less,5.0,
103400,Ngapuhi,MANGAKAHIA ROAD,Res,3 or less,4.5,
103400,Ngapuhi,MATARAUA ROAD,Res,3 or less,3.6,
103400,Ngapuhi,NGAPIPITO ROAD,Res,3 or less,4.0,
103400,Ngapuhi,OHAEAWAI ROAD,Res,3 or less,1.7,
103400,Ngapuhi,ORAKAU ROAD,Res,3 or less,5.0,
103400,Ngapuhi,PUIA STREET,Res,3 or less,3.0,
103400,Ngapuhi,RANGIHAMAMA ROAD,Res,3 or less,3.5,
103400,Ngapuhi,RESERVOIR ROAD,Res,3 or less,5.7,
103400,Ngapuhi,SQUIRES LANE,Res,3 or less,2.7,
103400,Ngapuhi,STATE HIGHWAY 12,Res,12,5.6,67.4
103400,Ngapuhi,TAHEKE ROAD,Res,3 or less,3.5,
103400,Ngapuhi,TE PUA ROAD,Res,4,7.1,28.5
103500,Kaikohe,BELMONT PLACE,Res,3 or less,3.0,
103500,Kaikohe,BISSET ROAD,Res,3 or less,5.9,
103500,Kaikohe,BROADWAY,Res,4,4.1,16.5
103500,Kaikohe,BUENA VISTA RISE,Res,3 or less,2.0,
103500,Kaikohe,CAMERON STREET,Res,3 or less,3.5,
103500,Kaikohe,DE MERLE STREET,Res,3 or less,3.1,
103500,Kaikohe,GUY ROAD,Res,3 or less,3.4,
103500,Kaikohe,HAROLD AVENUE,Res,4,4.0,16.0
103500,Kaikohe,HEKE STREET,Res,4,2.9,11.8
103500,Kaikohe,HILLCREST ROAD,Res,4,3.8,15.2
103500,Kaikohe,HONGI STREET,Res,5,4.1,20.5
103500,Kaikohe,KOWHAI AVENUE,Res,3 or less,4.3,
103500,Kaikohe,MANGAKAHIA ROAD,Res,3 or less,2.7,
103500,Kaikohe,MONUMENT ROAD,Res,3 or less,2.4,
103500,Kaikohe,NGAPUA PLACE,Res,3 or less,6.0,
103500,Kaikohe,OMAPERE ROAD,Res,3 or less,5.1,
103500,Kaikohe,ORRS ROAD,Res,3 or less,3.1,
103500,Kaikohe,PENNEY CRESCENT,Res,3 or less,5.0,
103500,Kaikohe,PURDY STREET,Res,3 or less,2.0,
103500,Kaikohe,RAIHARA STREET,Res,3 or less,5.0,
103500,Kaikohe,RANKIN STREET,Res,3 or less,2.7,
103500,Kaikohe,RESERVOIR ROAD,Res,3 or less,4.0,
103500,Kaikohe,ROUTLEY AVENUE,Res,3 or less,4.0,
103500,Kaikohe,ROWSELL HEIGHTS,Res,3 or less,5.9,
103500,Kaikohe,SHAW STREET,Res,3 or less,6.0,
103500,Kaikohe,SYDNEY STREET,Res,3 or less,22.0,
103500,Kaikohe,TAHEKE ROAD,Res,3 or less,4.3,
103500,Kaikohe,TARAIRE STREET,Res,3 or less,4.0,
103500,Kaikohe,TAWANUI ROAD,Res,3 or less,4.8,
103500,Kaikohe,TOTARA PLACE,Res,3 or less,4.0,
103500,Kaikohe,TUHUNA ROAD,Res,3 or less,3.7,
103500,Kaikohe,TUI STREET,Res,3 or less,1.7,
103500,Kaikohe,WIHONGI STREET,Res,3 or less,4.2,
103500,Kaikohe,WILLIAMS AVENUE,Res,3 or less,2.6,
103600,Pakaraka,HAUTAPU ROAD,Res,3 or less,6.3,
103600,Pakaraka,HUPARA ROAD,Res,3 or less,5.8,
103600,Pakaraka,LAKELAND LANE,Res,3 or less,5.9,
103600,Pakaraka,LUDBROOK ROAD,Res,3 or less,4.4,
103600,Pakaraka,MCINTYRE ROAD,Res,3 or less,5.0,
103600,Pakaraka,OLD BAY ROAD,Res,3 or less,5.4,
103600,Pakaraka,PINEHILL ROAD,Res,3 or less,3.5,
103600,Pakaraka,SMEATH ROAD,Res,3 or less,4.5,
103600,Pakaraka,STATE HIGHWAY 1,Res,7,6.2,43.6
103600,Pakaraka,STATE HIGHWAY 10,Res,3 or less,6.7,
103700,Haruru,ADMIRALTY DRIVE,Res,3 or less,5.9,
103700,Haruru,ASH GROVE CIRCLE,Res,3 or less,3.6,
103700,Haruru,CAPTAINS LOOP,Res,5,5.0,24.9
103700,Haruru,CAUSEWAY ROAD,Res,3 or less,3.1,
103700,Haruru,FALLS VIEW ROAD,Res,3 or less,3.6,
103700,Haruru,GOFFE DRIVE,Res,4,6.0,24.1
103700,Haruru,HALYARD LOOP,Res,4,4.4,17.7
103700,Haruru,HARURU FALLS ROAD,Res,3 or less,4.5,
103700,Haruru,JOHNSON LANE,Res,3 or less,7.5,
103700,Haruru,NAUTICAL DRIVE,Res,3 or less,2.6,
103700,Haruru,RIVER PALMS LANE,Res,3 or less,7.5,
103700,Haruru,RIVERGLEN DRIVE,Res,3 or less,5.7,
103700,Haruru,SKIPPERS CLOSE,Res,3 or less,3.8,
103700,Haruru,SPINNAKER POINT,Res,3 or less,3.2,
103700,Haruru,THE ANCHORAGE,Res,4,4.4,17.8
103700,Haruru,THE ANCHORAGE EAST,Res,3 or less,4.8,
103700,Haruru,WATERVIEW PLACE,Res,3 or less,3.5,
103700,Haruru,WILSON ROAD,Res,3 or less,2.4,
103700,Haruru,YORKE ROAD,Res,3 or less,6.7,
103800,Russell,BERESFORD STREET,Res,3 or less,3.0,
103800,Russell,BRIND ROAD,Res,3 or less,6.0,
103800,Russell,CHAPEL STREET,Res,3 or less,5.0,
103800,Russell,DU FRESNE PLACE,Res,3 or less,5.0,
103800,Russell,EMERALD RIDGE,Res,3 or less,5.0,
103800,Russell,FLORANCE AVENUE,Res,3 or less,4.4,
103800,Russell,GOULD STREET,Res,3 or less,5.3,
103800,Russell,HAZARD STREET,Res,3 or less,4.6,
103800,Russell,LONG BEACH ROAD,Res,3 or less,4.5,
103800,Russell,MATAUWHI ROAD,Res,6,4.9,29.5
103800,Russell,ONEROA ROAD,Res,3 or less,4.3,
103800,Russell,POMARE ROAD,Res,3 or less,3.6,
103800,Russell,PROSPECT STREET,Res,3 or less,10.0,
103800,Russell,PUKEMATU LANE,Res,3 or less,8.3,
103800,Russell,REWA PLACE,Res,3 or less,4.9,
103800,Russell,RUSSELL HEIGHTS,Res,5,5.8,29.1
103800,Russell,TAPEKA HEIGHTS LANE,Res,3 or less,4.0,
103800,Russell,TAPEKA ROAD,Res,3 or less,3.7,
103800,Russell,THE STRAND,Res,3 or less,5.0,
103800,Russell,TITORE WAY,Res,3 or less,5.5,
103800,Russell,WELLINGTON STREET,Res,5,6.1,30.3
103900,Paihia,BAYVIEW ROAD,Res,3 or less,7.9,
103900,Paihia,BEDGGOOD CLOSE,Res,3 or less,10.5,
103900,Paihia,BINNIE STREET,Res,3 or less,3.8,
103900,Paihia,COUTTS AVENUE,Res,3 or less,5.0,
103900,Paihia,DAVIS CRESCENT,Res,7,4.9,34.6
103900,Paihia,KINGS ROAD,Res,4,3.8,15.2
103900,Paihia,MARSDEN ROAD,Res,3 or less,5.0,
103900,Paihia,SCHOOL ROAD,Res,8,4.8,38.1
103900,Paihia,SEAVIEW HEIGHTS,Res,3 or less,10.1,
103900,Paihia,SEAVIEW ROAD,Res,3 or less,4.8,
103900,Paihia,SULLIVANS ROAD,Res,3 or less,7.0,
103900,Paihia,TAHUNA ROAD,Res,3 or less,6.4,
103900,Paihia,TOTARA HEIGHTS WAY,Res,3 or less,4.0,
104000,Mataraua Forest,MANGAKAHIA ROAD,Res,5,3.6,18.2
104000,Mataraua Forest,MATARAUA ROAD,Res,3 or less,3.9,
104000,Mataraua Forest,PICADILLY ROAD,Res,3 or less,2.1,
104000,Mataraua Forest,WHIU ROAD,Res,3 or less,3.1,
104100,Matawaia-Taumarere,CHERRINGTON ROAD,Res,3 or less,5.0,
104100,Matawaia-Taumarere,DAVEYS ROAD,Res,3 or less,5.0,
104100,Matawaia-Taumarere,DOMAIN ROAD,Res,3 or less,2.3,
104100,Matawaia-Taumarere,HAUTAPU ROAD,Res,3 or less,5.0,
104100,Matawaia-Taumarere,NGAPIPITO ROAD,Res,8,5.6,45.0
104100,Matawaia-Taumarere,NGAWHITU ROAD,Res,3 or less,7.5,
104100,Matawaia-Taumarere,OPAHI ROAD,Res,3 or less,7.9,
104100,Matawaia-Taumarere,PACKER ROAD,Res,3 or less,5.0,
104100,Matawaia-Taumarere,PAIHIA ROAD,Res,3 or less,3.1,
104100,Matawaia-Taumarere,PAKARU ROAD,Res,3 or less,3.8,
104100,Matawaia-Taumarere,PARAHA ROAD,Res,3 or less,6.0,
104100,Matawaia-Taumarere,PIPIWAI ROAD,Res,3 or less,6.0,
104100,Matawaia-Taumarere,RUAPEKAPEKA ROAD,Res,3 or less,3.7,
104100,Matawaia-Taumarere,SETTLEMENT ROAD,Res,3 or less,3.7,
104100,Matawaia-Taumarere,STATE HIGHWAY 1,Res,3 or less,3.9,
104100,Matawaia-Taumarere,STATE HIGHWAY 11,Res,3 or less,3.8,
104100,Matawaia-Taumarere,TANA ROAD,Res,3 or less,5.0,
104100,Matawaia-Taumarere,TIROHANGA ROAD,Res,3 or less,2.0,
104100,Matawaia-Taumarere,WAHAMITI LANE,Res,3 or less,10.0,
104100,Matawaia-Taumarere,WAIKARE ROAD,Res,3 or less,5.0,
104100,Matawaia-Taumarere,WAIOMIO ROAD,Res,4,4.7,18.8
104200,Russell Peninsula,AUCKS ROAD,Res,9,4.1,37.1
104200,Russell Peninsula,DEEMING ROAD,Res,3 or less,5.3,
104200,Russell Peninsula,GILBERT MAIR RISE,Res,3 or less,5.7,
104200,Russell Peninsula,JAMES CLENDON PLACE,Res,3 or less,6.7,
104200,Russell Peninsula,KAHA PLACE,Res,3 or less,9.3,
104200,Russell Peninsula,KAKAPU ROAD,Res,3 or less,5.0,
104200,Russell Peninsula,KANUKA GROVE,Res,3 or less,9.0,
104200,Russell Peninsula,LANE ROAD,Res,3 or less,5.0,
104200,Russell Peninsula,LICHEN GROVE,Res,5,5.0,24.8
104200,Russell Peninsula,LONG BEACH ROAD,Res,3 or less,10.0,
104200,Russell Peninsula,MAJOR BRIDGE DRIVE,Res,3 or less,3.0,
104200,Russell Peninsula,OKIATO ROAD,Res,3 or less,5.0,
104200,Russell Peninsula,OTAMARUA ROAD,Res,3 or less,6.7,
104200,Russell Peninsula,PAROA ROAD,Res,3 or less,5.0,
104200,Russell Peninsula,RUSSELL ROAD,Res,3 or less,10.0,
104200,Russell Peninsula,TAIARURU WAY,Res,3 or less,10.0,
104200,Russell Peninsula,TE AKAU DRIVE,Res,3 or less,5.9,
104200,Russell Peninsula,TE WAHAPU ROAD,Res,13,5.2,67.7
104200,Russell Peninsula,TIKITIKI LANE,Res,3 or less,6.0,
104200,Russell Peninsula,TOI TRACK,Res,3 or less,5.5,
104200,Russell Peninsula,WEKA LANE,Res,3 or less,8.1,
104300,Opua (Far North District),ARABELLA ROAD,Res,3 or less,3.5,
104300,Opua (Far North District),BROADVIEW ROAD,Res,3 or less,5.0,
104300,Opua (Far North District),CRESWELL STREET,Res,3 or less,5.0,
104300,Opua (Far North District),HIHITAHI RISE,Res,3 or less,4.1,
104300,Opua (Far North District),KANE STREET,Res,3 or less,4.5,
104300,Opua (Far North District),KELLET STREET,Res,3 or less,2.0,
104300,Opua (Far North District),KENNEDY STREET,Res,3 or less,3.5,
104300,Opua (Far North District),MARINA RISE,Res,3 or less,2.3,
104300,Opua (Far North District),OROMAHOE ROAD,Res,3 or less,5.3,
104300,Opua (Far North District),OSBORNE STREET,Res,3 or less,10.0,
104300,Opua (Far North District),PAIHIA ROAD,Res,4,5.3,21.1
